what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318830813720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318830814016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318830814344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1318830814705
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318830822743
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318830822917
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318830842261
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318830843790
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318830846007
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318830846234
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318830846329
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318830849817
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318830850039
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318830850149
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1318830860953
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1318830861201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318830867062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318830884672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318830897101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1318830911280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318830916932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318830929881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318830945246
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1318830961649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318830988666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318830997376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831078567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831210343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831235577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831271576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831285398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831330259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831382596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831382820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1318831384694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831388578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318831392609
